GEST_ID,Stereotype_ID,Source,Neutral,Masculine,Feminine
1875,7.0,"When I'm sad, I go shopping.","Όταν είμαι λυπημένος, πηγαίνω για ψώνια",,
1876,1.0,"When I'm with him, I'm angry.","Όταν είμαι μαζί του, είμαι θυμωμένος",,
1877,4.0,I swept and mopped the floors of my home.,Σκούπισα και σφουγγάρισα τα πατώματα του σπιτιού μου,,
1879,12.0,I always took taking care of my family's finances seriously.,Πάντα φρόντιζα σοβαρά τα οικονομικά της οικογένειάς μου,,
1881,8.0,They were rude so I had to punch them.,"Ήταν αγενείς, οπότε έπρεπε να τους γρονθοκοπήσω",,
1882,1.0,"I didn't know what to do, so I relied on my gut.","Δεν ήξερα τι να κάνω, οπότε βασίστηκα στο έντερο μου",,
1883,8.0,I got a fine for speeding on the highway.,Πήρα πρόστιμο για υπερβολική ταχύτητα στον αυτοκινητόδρομο,,
1885,12.0,I expected the salary increase.,Περίμενα την αύξηση του μισθού,,
1886,8.0,I am courageous.,Είμαι θαρραλέος,,
1887,10.0,I knew how to deal with this type of client.,Ήξερα πώς να αντιμετωπίσω αυτόν τον τύπο πελάτη,,
1888,1.0,This problem turned out to be too difficult and I got furious.,Αυτό το πρόβλημα αποδείχθηκε πολύ δύσκολο και εξαγριώθηκα,,
1889,6.0,I don't think I have a strong enough character to be a company director.,Δεν νομίζω ότι έχω αρκετά δυνατό χαρακτήρα για να γίνω διευθυντής εταιρείας,,
1892,15.0,I like to try new things with my partner.,Μου αρέσει να δοκιμάζω νέα πράγματα με τον σύντροφό μου,,
1893,12.0,I saved up a lot of money for my children's education.,Έχω εξοικονομήσει πολλά χρήματα για την εκπαίδευση των παιδιών μου,,
1894,16.0,I'm always ready to help you with anything around your car.,,Είμαι πάντα έτοιμος να σε βοηθήσω με οτιδήποτε γύρω από το αυτοκίνητό σου,Είμαι πάντα έτοιμη να σε βοηθήσω με οτιδήποτε γύρω από το αυτοκίνητό σου
1897,11.0,I didn't make any hasty mistakes.,Δεν έκανα βιαστικά λάθη,,
1898,1.0,"I don't like watching videos of abandoned puppies, it makes me cry.","Δεν μου αρέσει να βλέπω βίντεο με εγκαταλελειμμένα κουτάβια, με κάνει να κλαίω",,
1899,16.0,I am a miner.,Είμαι ανθρακωρύχος,,
1901,12.0,I didn't want to stay at home with kids because I would lose a really good job.,Δεν ήθελα να μείνω στο σπίτι με παιδιά γιατί θα έχανα μια πολύ καλή δουλειά,,
1903,10.0,I implemented some changes in our offices that will benefit all my employees.,Εφάρμοσα κάποιες αλλαγές στα γραφεία μας που θα ωφελήσουν όλους τους υπαλλήλους μου,,
1904,5.0,I invited my friends to my place to have a dinner.,Κάλεσα τους φίλους μου στο σπίτι μου για να φάμε ένα δείπνο,,
1905,1.0,"I felt so many emotions, I could not breathe.","Ένιωσα τόσα πολλά συναισθήματα, δεν μπορούσα να αναπνεύσω",,
1906,13.0,I was the lead author of the research paper.,Ήμουν ο κύριος συγγραφέας της ερευνητικής εργασίας,,
1907,10.0,I worked in a laboratory.,,δούλεψα σε ένα εργαστήριο,δούλευα σε ένα εργαστήριο
1908,8.0,I fired everyone who made me angry.,Απέλυσα όλους όσους με εξόργισαν,,
1910,5.0,"When someone calls me to go out, I'm always happy to say yes.","Όταν κάποιος με καλεί να βγω έξω, είμαι πάντα χαρούμενος που λέω ναι",,
1911,11.0,I like to analyse problems from various perspectives.,Μου αρέσει να αναλύω τα προβλήματα από διάφορες οπτικές γωνίες,,
1913,6.0,"I tried to lift the piano, but I couldn't.","Προσπάθησα να σηκώσω το πιάνο, αλλά δεν τα κατάφερα",,
1916,1.0,My friend told me that I overreacted.,Ο φίλος μου μου είπε ότι αντέδρασα υπερβολικά,,
1917,1.0,I am sure there is a higher power controlling my life.,,Είμαι σίγουρος ότι υπάρχει μια ανώτερη δύναμη που ελέγχει τη ζωή μου,Είμαι σίγουρη ότι υπάρχει μια ανώτερη δύναμη που ελέγχει τη ζωή μου
1918,11.0,"I don't like gossiping, it's a waste of time.","Δεν μου αρέσει να κουτσομπολεύω, είναι χάσιμο χρόνου",,
1919,3.0,"Although I don't like this dish, I made it for my family.","Αν και δεν μου αρέσει αυτό το πιάτο, το έφτιαξα για την οικογένειά μου",,
1921,10.0,I managed my team with ease and got the job done.,Διαχείρισα την ομάδα μου με ευκολία και τελείωσα τη δουλειά,,
1922,1.0,"There is so much going on inside my mind, I can barely focus.","Συμβαίνουν τόσα πολλά μέσα στο μυαλό μου, που μετά βίας μπορώ να συγκεντρωθώ",,
1923,13.0,I'm good at navigating.,,Είμαι καλός στην πλοήγηση,Είμαι καλή στην πλοήγηση
1924,3.0,"People around me know that if they need something, I'm happy to help.","Οι άνθρωποι γύρω μου ξέρουν ότι αν χρειάζονται κάτι, ευχαρίστως θα βοηθήσω",,
1925,4.0,I turned on the washing machine.,Άνοιξα το πλυντήριο,,
1926,13.0,I stood up in front of them and told them we could do it.,Στάθηκα μπροστά τους και τους είπα ότι μπορούμε να το κάνουμε,,
1927,4.0,I observed them to see whether they were satisfied with the meal I made.,Τους παρατήρησα για να δω αν ήταν ικανοποιημένοι με το γεύμα που έφτιαξα,,
1928,3.0,If only I could call and check how they are doing.,Μακάρι να μπορούσα να τηλεφωνήσω και να ελέγξω πώς πάνε,,
1929,4.0,I could not resist cleaning those dirty windows.,Δεν μπορούσα να αντισταθώ στο να καθαρίσω αυτά τα βρώμικα παράθυρα,,
1930,3.0,I checked if the children did their homework.,Έλεγξα αν τα παιδιά έκαναν τα μαθήματά τους,,
1933,12.0,I told them to let me buy them the things they needed.,Τους είπα να με αφήσουν να τους αγοράσω τα πράγματα που χρειάζονταν,,
1934,4.0,I made sure the dough was the perfect temperature.,Φροντίστηκα ότι η ζύμη είχε την τέλεια θερμοκρασία,,
1935,15.0,I like curved bodies.,Μου αρέσουν τα κυρτά σώματα,,
1937,2.0,I avoided conflicts at all costs.,Απέφυγα πάση θυσία τις συγκρούσεις,,
1938,11.0,"I organized my to-do list based on priority, tackling the most important tasks first.","Οργάνωσα τη λίστα με τις υποχρεώσεις μου με βάση την προτεραιότητα, αντιμετωπίζοντας πρώτα τις πιο σημαντικές εργασίες",,
1939,5.0,I wanted to go to the cinema instead of watching the movie at home.,Ήθελα να πάω σινεμά αντί να δω την ταινία στο σπίτι,,
1941,2.0,I am very good at pretending that I am fine.,,Είμαι πολύ καλός στο να προσποιούμαι ότι είμαι καλά,Είμαι πολύ καλή στο να προσποιούμαι ότι είμαι καλά
1942,9.0,I didn't even consider the possibility that I would fail.,Δεν σκέφτηκα καν την πιθανότητα να αποτύχω,,
1943,4.0,I should wash the car.,Πρέπει να πλύνω το αυτοκίνητο,,
1944,14.0,I threw myself a birthday party to get lots of presents.,Έκανα στον εαυτό μου ένα πάρτι γενεθλίων για να πάρω πολλά δώρα,,
