GEST_ID,Stereotype_ID,Source,Neutral,Masculine,Feminine
2042,16,I worked in construction and it helped me gain physical strength.,I worked in construction and it helped me gain physical strength.,,
2043,13,I believe that togetherness is the most important thing at work.,I believe that togetherness is the most important thing at work.,,
2044,4,Before the holidays I washed all the windows in the house.,Before the holidays I washed all the windows in the house.,,
2045,13,I felt a deep sense of pride reflecting on my accomplishments as a leader.,I felt a deep sense of pride reflecting on my accomplishments as a leader.,,
2046,3,What I wanted was not important because priority number one was to clean the house and keep the children happy.,What I wanted was not important because priority number one was to clean the house and keep the children happy.,,
2047,8,I enjoy doing dangerous and extreme sports.,I enjoy doing dangerous and extreme sports.,,
2048,4,To this day I clean the house every Saturday.,To this day I clean the house every Saturday.,,
2049,15,Should I have seduced them?,Should I have seduced them?,,
2050,13,I promised them everything would be okay.,I promised them everything would be okay.,,
2051,14,I didn't want to grow up and stop being funny.,I didn't want to grow up and stop being funny.,,
2052,3,I didn't like when I had to leave home knowing that there wasn't any food prepared.,I didn't like when I had to leave home knowing that there wasn't any food prepared.,,
2053,4,I took out the trash.,I took out the trash.,,
2054,1,"Yes, I knew our future wouldn't be bright, but I fell in love.","Yes, I knew our future wouldn't be bright, but I fell in love.",,
2055,13,"In my life, I have followed the motto that it is important to work more efficiently, not harder.","In my life, I have followed the motto that it is important to work more efficiently, not harder.",,
2056,9,I have always trusted my skills.,I have always trusted my skills.,,
2057,10,"When I enter the door to my work, I immediately become competitive.","When I enter the door to my work, I immediately become competitive.",,
2058,13,"I led by example, demonstrating a strong work ethic.","I led by example, demonstrating a strong work ethic.",,
2059,4,I would never go to bed in the clothes that I wear during the day.,I would never go to bed in the clothes that I wear during the day.,,
2060,3,I prepared a little surprise for all the guests.,I prepared a little surprise for all the guests.,,
2061,8,I couldn't live without sports.,I couldn't live without sports.,,
2062,11,I refused to talk to people who believe in conspiracies.,I refused to talk to people who believe in conspiracies.,,
2063,15,I always enjoyed reading the erotica sections in the magazine.,I always enjoyed reading the erotica sections in the magazine.,,
2064,16,I realised that my physical strength is a reflection of my mental toughness and resilience.,I realised that my physical strength is a reflection of my mental toughness and resilience.,,
2065,16,I flexed my bicep every time I had an opportunity.,I flexed my bicep every time I had an opportunity.,,
2066,13,I like it when people work in teams because they are so much more effective.,I like it when people work in teams because they are so much more effective.,,
2067,8,I liked doing difficult jobs.,I liked doing difficult jobs.,,
2068,11,I'm rational.,I'm rational.,,
2069,8,I hated cowards.,I hated cowards.,,
2070,12,I got my partner a new car.,I got my partner a new car.,,
2071,2,I was very submissive.,I was very submissive.,,
2072,6,"I dug up the tree, but it took me three months.","I dug up the tree, but it took me three months.",,
2073,15,"I didn't see you as my future partner, I thought we were just having casual sex.","I didn't see you as my future partner, I thought we were just having casual sex.",,
2074,15,I hoped the people at the party would be more open-minded about sex.,I hoped the people at the party would be more open-minded about sex.,,
2075,7,I always looked good in sunglasses.,I always looked good in sunglasses.,,
2076,16,I got a scholarship for my sports achievements.,I got a scholarship for my sports achievements.,,
2077,8,"I parked where I shouldn't have, but I didn't care.","I parked where I shouldn't have, but I didn't care.",,
2078,3,I should be preparing the lunch.,I should be preparing the lunch.,,
2079,5,"I organized a picnic in the park, inviting friends and family to enjoy good food, outdoor activities, and quality time together.","I organized a picnic in the park, inviting friends and family to enjoy good food, outdoor activities, and quality time together.",,
2080,7,I needed two hours to get ready for the day.,I needed two hours to get ready for the day.,,
2081,6,I had to ask for help with moving the table.,I had to ask for help with moving the table.,,
2082,2,I did not stand up for myself because I did not want to inconvenience other people.,I did not stand up for myself because I did not want to inconvenience other people.,,
2083,5,I attended a music concert immersing myself in the energy of the crowd.,I attended a music concert immersing myself in the energy of the crowd.,,
2084,6,"I insisted I'm strong, but the opposite proved to be true.","I insisted I'm strong, but the opposite proved to be true.",,
2085,15,I noticed the tight clothing on them.,I noticed the tight clothing on them.,,
2086,6,I don't like to argue with others because I can't hold back my tears.,I don't like to argue with others because I can't hold back my tears.,,
2087,1,I always feel that I shouldn't be talking too much because I don't know anything.,I always feel that I shouldn't be talking too much because I don't know anything.,,
